model_number age period_days binary_separation v_orb_1 v_orb_2 rl_1 rl_2 rl_relative_overflow_1 rl_relative_overflow_2 star_1_mass star_2_mass lg_mtransfer_rate lg_mstar_dot_1 mstar_dot_1 lg_mstar_dot_2 lg_system_mdot_1 lg_system_mdot_2 lg_wind_mdot_1 lg_wind_mdot_2 fixed_xfer_fraction eff_xfer_fraction J_orb Jdot jdot_mb jdot_gr jdot_ml jdot_ls jdot_missing_wind extra_jdot donor_index point_mass_index
1445 11087440329.5781 0.609156420291549 3.77439748653501 233.483053165228 79.9948532886375 1.09863544394926 1.78767084485114 -0.001056577672542 -1 0.496165985004827 1.44817252977092 -9.21151460127238 -9.21151460127238 6.14448373191203E-10 -10.0542667674077 -99 -9.27885360478966 -99 -99 0.5 0.143630884146877 6.04864226014091E+051 -2.35473610218585E+035 -2.16600343572462E+035 -1.09784371139152E+033 -1.7775422934731E+034 0 0 0 1 2
1450 11090590962.8385 0.609905879400313 3.77609646527443 233.604857822871 79.6287766836231 1.09765631477235 1.79018581960271 -0.000984871010326 -1 0.493732690547036 1.44845067049065 -9.11419801773097 -9.11419801773097 7.68779833140768E-10 -10.0540992318379 -99 -9.16717696442684 -99 -99 0.5 0.114841481358241 6.02482930552568E+051 -2.38250107321214E+035 -2.14360683930403E+035 -1.08658887310346E+033 -2.28028345177072E+034 0 0 0 1 2
1455 11093719235.0591 0.610316674209673 3.7764948020722 233.757456459197 79.2983657589798 1.09638513463457 1.79198535469134 -0.000993376998746 -1 0.491456725814156 1.44872688215612 -9.12187783352803 -9.12187783352803 7.55304664002993E-10 -10.0539261988813 -99 -9.17588610367264 -99 -99 0.5 0.116936915657271 6.00160710532447E+051 -2.35211292770068E+035 -2.11955065059321E+035 -1.0761199148616E+033 -2.21801077958849E+034 0 0 0 1 2
1460 11096775893.6941 0.61075420868851 3.77704142255329 233.90091315029 78.9759210377941 1.09519313892437 1.79381423294406 -0.001089095294002 -1 0.489249313718369 1.44899685541009 -9.24244047626456 -9.24244047626456 5.72215376239666E-10 -10.0539261986808 -99 -9.31525121823247 -99 -99 0.5 0.154352716648856 5.97918242400515E+051 -2.26248387522659E+035 -2.09209639032783E+035 -1.06423528027335E+033 -1.5974513209603E+034 0 0 0 1 2
1465 11099927097.5984 0.61149867404085 3.77876831259479 234.016981445659 78.6218180838882 1.09425665329712 1.79630544547282 -0.001004947029431 -1 0.486907642233354 1.44927527059595 -9.12975726094536 -9.12975726094536 7.41724695667981E-10 -10.0537474334521 -99 -9.18484391144153 -99 -99 0.5 0.11912689645182 5.9562393680597E+051 -2.29602260134821E+035 -2.07149326271841E+035 -1.05371566495071E+033 -2.13992181980293E+034 0 0 0 1 2
1470 11103164712.3629 0.611936716589452 3.77928068482974 234.167341048271 78.2900234038929 1.09300284412173 1.79818036154843 -0.001010567715995 -1 0.484637153675121 1.44956137085102 -9.13341201114633 -9.13341201114633 7.35508995844275E-10 -10.0535630330714 -99 -9.18902047295917 -99 -99 0.5 0.120184643086354 5.93307845981975E+051 -2.26900678278458E+035 -2.04826117374924E+035 -1.04351071801844E+033 -2.10310501855148E+034 0 0 0 1 2
1475 11106381578.9084 0.612547836371168 3.78049365650065 234.29675769062 77.9490619345618 1.09193893705313 1.80040443645835 -0.001062527751875 -1 0.482354582540776 1.44984573183692 -9.19645554626498 -9.19645554626498 6.36127914608904E-10 -10.0535630328585 -99 -9.26143265602767 -99 -99 0.5 0.138960866463517 5.91029440892265E+051 -2.20918620723644E+035 -2.02221784668832E+035 -1.03149097293323E+033 -1.76653450818785E+034 0 0 0 1 2
1480 11109632382.515 0.613145358895551 3.78165689827621 234.427511727175 77.6100011246244 1.09086086957455 1.80260561278449 -0.001027257106832 -1 0.480083732607162 1.45013314295756 -9.15183151571501 -9.15183151571501 7.04966507259254E-10 -10.0534678487884 -99 -9.21003152530176 -99 -99 0.5 0.125419096230579 5.88756351914414E+051 -2.2082674558689E+035 -2.00075326137572E+035 -1.0212734197949E+033 -1.97301460295234E+034 0 0 0 1 2
1485 11112937534.8611 0.613581303000621 3.78218536799853 234.575912556773 77.2834752659792 1.08961976171288 1.80448183537588 -0.001030276959374 -1 0.477857761835312 1.45042546506963 -9.14798041227872 -9.14798041227872 7.11245591809561E-10 -10.0531746961732 -99 -9.20567257601435 -99 -99 0.5 0.124395799620105 5.86479428137422E+051 -2.18646257848976E+035 -1.97859178826563E+035 -1.01144124600364E+033 -1.97756377764092E+034 0 0 0 1 2
1490 11116160057.7594 0.614395397857918 3.78423502309753 234.678893792163 76.9360496974042 1.08878958311095 1.80711667238752 -0.001037909534782 -1 0.475594287770742 1.45071058089008 -9.15336924647181 -9.15336924647181 7.0247480678173E-10 -10.0531746959502 -99 -9.21183244749984 -99 -99 0.5 0.12594894978539 5.84274155966752E+051 -2.15872315274672E+035 -1.95524804638857E+035 -9.99765860083026E+032 -1.93477447757311E+034 0 0 0 1 2
1495 11119602198.0033 0.614829934604895 3.78474212801616 234.831246354978 76.6051887136613 1.08751167130865 1.80902048232909 -0.001047247687952 -1 0.473341159126833 1.45101521470492 -9.16226210663396 -9.16226210663396 6.88236804354846E-10 -10.052971273309 -99 -9.22205191048756 -99 -99 0.5 0.128614766416718 5.81961642757577E+051 -2.13002860330287E+035 -1.93264153781587E+035 -9.89762846851968E+032 -1.8748943701848E+034 0 0 0 1 2
1500 11122881048.8747 0.615427145790839 3.78595613688934 234.955610561275 76.2784068883291 1.08648164929149 1.81121091707007 -0.001058290954601 -1 0.471166733913532 1.45130545011099 -9.17270125280253 -9.17270125280253 6.71890881580335E-10 -10.0529712732325 -99 -9.2340533282957 -99 -99 0.5 0.131743737374255 5.79780937196878E+051 -2.10146189572563E+035 -1.91066437980519E+035 -9.79427320759445E+032 -1.81003242712845E+034 0 0 0 1 2
1505 11126327909.439 0.616082496056206 3.78735539998693 235.081468402269 75.9363852148677 1.085440350969 1.81356626650056 -0.00106045082803 -1 0.468901551260915 1.45161064612983 -9.1708748912796 -9.1708748912796 6.74722369321562E-10 -10.0527600711955 -99 -9.23198241666576 -99 -99 0.5 0.131254686824785 5.77516023727134E+051 -2.07856845649725E+035 -1.88844891077168E+035 -9.68845620423422E+032 -1.80431089521344E+034 0 0 0 1 2
1510 11129915918.9133 0.616531492609612 3.78791945064959 235.234229134621 75.6034080915983 1.0841558808157 1.815527186129 -0.001067680249385 -1 0.466644419951751 1.45192846695917 -9.17703416077503 -9.17703416077503 6.65220829143052E-10 -10.052542961583 -99 -9.2391132565288 -99 -99 0.5 0.133196005038963 5.75195185833648E+051 -2.0519956989241E+035 -1.86633822160698E+035 -9.58978192130466E+032 -1.76067695395814E+034 0 0 0 1 2
1515 11133298696.4878 0.616945053611628 3.78842919481788 235.377260271045 75.2938127300847 1.0829519850219 1.81735065761953 -0.001197711231414 -1 0.464546990610675 1.45222819714387 -9.33720651043909 -9.33720651043909 4.60037769989182E-10 -10.0525429614981 -99 -9.430119498676 -99 -99 0.5 0.192603222404907 5.73035124316935E+051 -1.96306595144259E+035 -1.84099988994069E+035 -9.48066836330561E+032 -1.125853931386E+034 0 0 0 1 2
1520 11136876850.7742 0.617801324520488 3.79061543638806 235.483557877817 74.9359606790405 1.08208299278023 1.82014830883123 -0.001083811649921 -1 0.46223134909199 1.45254536887908 -9.18918568360808 -9.18918568360808 6.46865987570355E-10 -10.0523191650179 -99 -9.25319806198354 -99 -99 0.5 0.137046048723866 5.70765383946881E+051 -2.00026830038059E+035 -1.82308722867994E+035 -9.38386802930232E+032 -1.67797203671345E+034 0 0 0 1 2
1525 11140416601.0061 0.618212385878995 3.79109596863232 235.631406731931 74.621033273184 1.08083500115545 1.82200160740481 -0.001087630311734 -1 0.460099341667377 1.45285920548194 -9.19035707672938 -9.19035707672938 6.45123590590662E-10 -10.0520877168169 -99 -9.25459265842649 -99 -99 0.5 0.13748944533226 5.68561541599937E+051 -1.97827280608638E+035 -1.80301175567604E+035 -9.29495263111744E+032 -1.65966097779222E+034 0 0 0 1 2
1530 11143875452.5715 0.619092759005556 3.79344363879105 235.7247486973 74.2783540930874 1.08007367683961 1.82480675367537 -0.001098348049951 -1 0.457901765185157 1.45316599760746 -9.19921738416792 -9.19921738416792 6.32095379652584E-10 -10.0520877165617 -99 -9.26488220814952 -99 -99 0.5 0.140323260616049 5.66420611788822E+051 -1.95138143438711E+035 -1.7813739154166E+035 -9.18400041412797E+032 -1.60823518556379E+034 0 0 0 1 2
1535 11147455610.8636 0.619760362097545 3.79494039942907 235.84436834147 73.9469851525637 1.07907562925601 1.82719710850758 -0.001106806738804 -1 0.45572735028144 1.45348358477779 -9.20270722700256 -9.20270722700256 6.27036429263515E-10 -10.0519682075148 -99 -9.26896405630571 -99 -99 0.5 0.141494324281385 5.64239488280733E+051 -1.92787743144931E+035 -1.76072236821548E+035 -9.08463016034352E+032 -1.58070433073484E+034 0 0 0 1 2
1540 11151100837.2946 0.619927960927728 3.79448836811853 236.016869524114 73.6538406500974 1.07760283712511 1.82855699552807 -0.001253013859997 -1 0.453689912539217 1.45380705129643 -9.38492289657586 -9.38492289657586 4.12170688229884E-10 -10.0518469299076 -99 -9.49022800696508 -99 -99 0.5 0.215315833163439 5.62060814498547E+051 -1.83984477494756E+035 -1.7365918044128E+035 -8.98826458825564E+032 -9.42647059465038E+033 0 0 0 1 2
1545 11154895088.4384 0.620837061100549 3.79689002088971 236.118761010715 73.2942075886246 1.0767628363697 1.83150163434384 -0.001120985289085 -1 0.451384408201259 1.45414393184022 -9.21595556092609 -9.21595556092609 6.08197231723959E-10 -10.0515996843858 -99 -9.28449820666818 -99 -99 0.5 0.146001015513456 5.59800111524218E+051 -1.87887263906971E+035 -1.71988146489876E+035 -8.89535059364462E+032 -1.50095823577303E+034 0 0 0 1 2
1550 11158582579.7502 0.621490155303439 3.79834403616587 236.239402409756 72.9667838129822 1.07575044910581 1.83387708515859 -0.001133383316484 -1 0.44923961475567 1.45447137153092 -9.22704859174273 -9.22704859174273 5.92858987879233E-10 -10.0515996842966 -99 -9.29751640842079 -99 -99 0.5 0.149778303606495 5.57638298996711E+051 -1.85311187650549E+035 -1.69979438275895E+035 -8.7992535045264E+032 -1.44518240242018E+034 0 0 0 1 2
1555 11162464007.0854 0.622203396386906 3.79999065205131 236.361608785127 72.6240197222704 1.074724771386 1.83642634314093 -0.00113567243562 -1 0.447004053081131 1.45481615481729 -9.22523517112706 -9.22523517112706 5.95339678881479E-10 -10.0513420657087 -99 -9.29542948824537 -99 -99 0.5 0.149242702752803 5.55391003163954E+051 -1.83207086080044E+035 -1.679354714338E+035 -8.69974022867313E+032 -1.44016406233764E+034 0 0 0 1 2
1560 11166400635.4886 0.62261706053517 3.80047464581964 236.515370336982 72.3042978771143 1.07341729194276 1.83835954049911 -0.001144989138501 -1 0.444853768661681 1.45516597117973 -9.2321488101339 -9.2321488101339 5.85937359851194E-10 -10.0510777725995 -99 -9.303614626985 -99 -99 0.5 0.151729853163464 5.53149337694928E+051 -1.80866221484422E+035 -1.65986948906054E+035 -8.61322728998446E+032 -1.40179498493695E+034 0 0 0 1 2
1565 11170188384.1122 0.623573707625822 3.80312370676898 236.603635268958 71.9571891143086 1.07268629544933 1.84138232734791 -0.001153075528738 -1 0.442655431770438 1.4555027179016 -9.23804813851211 -9.23804813851211 5.78031973044914E-10 -10.0510777723189 -99 -9.31057766770253 -99 -99 0.5 0.153804968888359 5.51005046843758E+051 -1.7846505177855E+035 -1.63930737904635E+035 -8.50546561351573E+032 -1.36837673125632E+034 0 0 0 1 2
1570 11174195312.5151 0.62399037215421 3.80363211115654 236.756389787313 71.6396166946056 1.07138484159304 1.84333050308499 -0.001158918167311 -1 0.440525318238314 1.45585904515125 -9.24235197757113 -9.24235197757113 5.72331991751146E-10 -10.0508039125386 -99 -9.31571875941381 -99 -99 0.5 0.155434730681825 5.48780917477942E+051 -1.76293666343585E+035 -1.62038974310291E+035 -8.42114273291636E+032 -1.34125777600023E+034 0 0 0 1 2
1575 11177926668.0776 0.624935385826698 3.80628012039619 236.839133415325 71.3048975419912 1.07069629449685 1.84630457438763 -0.001168081429442 -1 0.438413819841357 1.45619098754587 -9.24771048030428 -9.24771048030428 5.65313712068321E-10 -10.050803912434 -99 -9.32207069138572 -99 -99 0.5 0.157364428140916 5.46721759907515E+051 -1.74048471674246E+035 -1.60102153529491E+035 -8.31930575791736E+032 -1.31143875689634E+034 0 0 0 1 2
1580 11181822861.2334 0.625311282294051 3.8066918611341 236.986735071851 71.0053728885791 1.06943571739896 1.8481276680565 -0.00125295857728 -1 0.436404171833251 1.45653766253416 -9.34714211614356 -9.34714211614356 4.49632695480361E-10 -10.0506626576797 -99 -9.44292190609756 -99 -99 0.5 0.197915340776927 5.44613708363261E+051 -1.6872843722068E+035 -1.58052626920823E+035 -8.23033885405786E+032 -9.85277641445039E+033 0 0 0 1 2
1585 11185871393.4194 0.625720751572977 3.80720708291533 237.135835403254 70.6963820169152 1.06816013554839 1.85005399502068 -0.001356372492952 -1 0.434338301373057 1.45689458223034 -9.47023094073575 -9.47023094073575 3.38664020033961E-10 -10.0722909320637 -99 -9.59516967734405 -99 -99 0.5 0.25 5.42450021210321E+051 -1.63652598584603E+035 -1.55954298404757E+035 -8.1389155188227E+032 -6.88440862796314E+033 0 0 0 1 2
1590 11190149747.3319 0.626740463405477 3.8100432173321 237.230834649501 70.3294801620325 1.06736104433838 1.85331549125055 -0.001193625977857 -1 0.432024101216655 1.45727563866819 -9.26687374913954 -9.26687374913954 5.40911544889758E-10 -10.0502272226229 -99 -9.34502198680111 -99 -99 0.5 0.164682149333836 5.40178043856659E+051 -1.67396005556198E+035 -1.54454573647882E+035 -8.05156889415003E+032 -1.21362750189005E+034 0 0 0 1 2
1595 11194075834.4842 0.627382704284971 3.81152430386791 237.346359499195 70.0185473220867 1.06637710432718 1.8556889215598 -0.001207985377311 -1 0.430007905153796 1.45762536852767 -9.27992166947239 -9.27992166947239 5.24902124479706E-10 -10.0502272225199 -99 -9.3606892077793 -99 -99 0.5 0.169704925316 5.38128039015207E+051 -1.65086690944025E+035 -1.52675116495633E+035 -7.96563840798941E+032 -1.16150106075928E+034 0 0 0 1 2
1600 11198165695.077 0.628078205442717 3.81318433776562 237.461995834732 69.6962695240163 1.06539129352349 1.85821189383105 -0.001216465469055 -1 0.427927217050993 1.45798981390124 -9.2856372044332 -9.2856372044332 5.18039404614058E-10 -10.0500760633359 -99 -9.36761365950373 -99 -99 0.5 0.172012948845878 5.36018448446941E+051 -1.62994901629581E+035 -1.50868349854373E+035 -7.87711012654524E+032 -1.13388407625531E+034 0 0 0 1 2
1605 11202283222.2491 0.628768132798203 3.81483066855381 237.57749593542 69.3762035250559 1.06440484718925 1.86072547496762 -0.00122566613922 -1 0.425862144702192 1.45835685453001 -9.29223129554344 -9.29223129554344 5.102331887985E-10 -10.0499223335595 -99 -9.37562284946586 -99 -99 0.5 0.174706459234595 5.33921631779303E+051 -1.60906349145724E+035 -1.49085606988221E+035 -7.7898156072676E+032 -1.10417605967763E+034 0 0 0 1 2
1610 11206494415.3893 0.629474100359579 3.81653085092611 237.693571214367 69.0525224303978 1.06341186025069 1.8632919215309 -0.001233495540318 -1 0.423777344343245 1.45873237980868 -9.29706358195883 -9.29706358195883 5.04587419109027E-10 -10.0497659830216 -99 -9.38151857034344 -99 -99 0.5 0.176724840731457 5.3180432118682E+051 -1.58879337924344E+035 -1.47305538003085E+035 -7.70240552708724E+032 -1.08035593685496E+034 0 0 0 1 2
1615 11210774118.4948 0.629782030550016 3.8166833385785 237.850662983257 68.7576979032828 1.06205220138994 1.86502733904046 -0.001254057131291 -1 0.421795380772363 1.45909933024666 -9.31834920163365 -9.31834920163365 4.80452877044423E-10 -10.0496069562214 -99 -9.40754888291898 -99 -99 0.5 0.185670217180695 5.29688114896177E+051 -1.56464333857908E+035 -1.45607883663447E+035 -7.62879460565167E+032 -1.00935707338964E+034 0 0 0 1 2
1620 11215241214.333 0.630924084729351 3.8200370870231 237.928786018919 68.3935054828615 1.06138464362765 1.86856365212742 -0.001244063388315 -1 0.419538107410677 1.45949811871992 -9.30056568069154 -9.30056568069154 5.00534848225785E-10 -10.0492826731273 -99 -9.38588096873543 -99 -99 0.5 0.178354063130969 5.27489593868463E+051 -1.55009957439289E+035 -1.43740899363248E+035 -7.5265925528589E+032 -1.05163988207547E+034 0 0 0 1 2
1625 11219465688.5128 0.631594449627665 3.82164148872564 238.043137160126 68.0825461431428 1.06040113262862 1.87104374673533 -0.001259881185194 -1 0.417537867738067 1.4598752477698 -9.31493345138534 -9.31493345138534 4.84246564863743E-10 -10.0492826730158 -99 -9.40343133683656 -99 -99 0.5 0.184353241551146 5.25447573791721E+051 -1.52809843460167E+035 -1.42046405051286E+035 -7.44405588062114E+032 -1.00190328208185E+034 0 0 0 1 2
1630 11223855211.658 0.632300246656794 3.82335915165551 238.159006435771 67.7624047060521 1.05940295526866 1.87363504811292 -0.001268611942396 -1 0.415483851334405 1.46026726254997 -9.32045830003072 -9.32045830003072 4.78125272447362E-10 -10.0491149016828 -99 -9.4102532412279 -99 -99 0.5 0.186785602816272 5.23352337336197E+051 -1.50859970403169E+035 -1.40342693407848E+035 -7.36027252668918E+032 -9.78124974265192E+033 0 0 0 1 2
1635 11228393911.7454 0.633031965721725 3.82515826300644 238.276523610735 67.4350615219244 1.05838880967761 1.87631314249716 -0.001276425134849 -1 0.413387588001583 1.46067275909313 -9.32649467948846 -9.32649467948846 4.71525647929038E-10 -10.0489443296765 -99 -9.41772789856597 -99 -99 0.5 0.189474316815442 5.21213925193471E+051 -1.4887843945461E+035 -1.38618219302806E+035 -7.2752576478442E+032 -9.53269438701982E+033 0 0 0 1 2
1640 11232921896.4125 0.633748285716699 3.82691586919559 238.393116095228 67.1132373615288 1.05738092932597 1.8789509334262 -0.001287957374987 -1 0.411327474579444 1.46107746035783 -9.33373954428961 -9.33373954428961 4.63724942148227E-10 -10.0487703859014 -99 -9.42672546695648 -99 -99 0.5 0.192738803403021 5.19108640969495E+051 -1.4690174925491E+035 -1.36923790994111E+035 -7.19169135954511E+032 -9.25878912484474E+033 0 0 0 1 2
1645 11237542523.4215 0.634020874712943 3.82694438122875 238.555449408137 66.8218307454296 1.05596408313052 1.8806590770839 -0.00130496701521 -1 0.409371507803462 1.46146555593467 -9.3555871368958 -9.3555871368958 4.40973877194368E-10 -10.0485935056395 -99 -9.4540009427557 -99 -99 0.5 0.202765298463532 5.16995804192926E+051 -1.44664081251649E+035 -1.3532796261937E+035 -7.12306037550725E+032 -8.6238125947284E+033 0 0 0 1 2
1650 11242348011.3234 0.635249696051055 3.83064690281326 238.626174899151 66.4552634175978 1.05534430395479 1.88443167016166 -0.001296008137052 -1 0.407124895666414 1.46189559055101 -9.33365940028217 -9.33365940028217 4.63810525102045E-10 -10.0482340718824 -99 -9.42675430736685 -99 -99 0.5 0.192941356871117 5.14808579034054E+051 -1.43352130985678E+035 -1.33550925392208E+035 -7.02382822603064E+032 -9.09882277086765E+033 0 0 0 1 2
1655 11246810866.5346 0.635906025837397 3.832230582397 238.739961341192 66.1525947286826 1.05435388423761 1.88690946917158 -0.001313702968623 -1 0.405187189632041 1.46229145486197 -9.3500991633504 -9.3500991633504 4.4658161161275E-10 -10.0482340717609 -99 -9.44721820148577 -99 -99 0.5 0.200384945869479 5.12814588634669E+051 -1.41285695404557E+035 -1.31980765713098E+035 -6.9474515309871E+032 -8.61018453836068E+033 0 0 0 1 2
1660 11251374485.5036 0.636638491057753 3.83409915090824 238.847809471081 65.8424540736978 1.05341087912619 1.88956547064977 -0.001428901010341 -1 0.403216499449662 1.4626942295977 -9.47881307261157 -9.47881307261157 3.32037341057315E-10 -10.0808730639395 -99 -9.60375180921987 -99 -99 0.5 0.25 5.10799908688837E+051 -1.36753833501288E+035 -1.30111839856566E+035 -6.85775859167616E+032 -5.95621778555437E+033 0 0 0 1 2
